区域,指标名称,年份,指标值
云南省,单位产值工业固体废物排放总量_公斤每万元,2001,1585.1
云南省,单位产值工业固体废物排放总量_公斤每万元,2002,1593
云南省,单位产值工业固体废物排放总量_公斤每万元,2003,1457.8
云南省,单位产值工业固体废物排放总量_公斤每万元,2004,1553.1
云南省,单位产值工业固体废物排放总量_公斤每万元,2005,1640.1
云南省,单位产值工业固体废物排放总量_公斤每万元,2006,1883
云南省,单位产值工业固体废物排放总量_公斤每万元,2007,1994.5
云南省,单位产值工业固体废物排放总量_公斤每万元,2008,2029.1
云南省,单位产值工业固体废物排放总量_公斤每万元,2009,1965.8
云南省,单位产值工业固体废物排放总量_公斤每万元,2010,1895.6
云南省,单位产值工业固体废物排放总量_公斤每万元,2011,3077.3
云南省,单位产值工业固体废物排放总量_公斤每万元,2012,2520.3
云南省,单位产值工业废气排放总量_立方米每万元,1995,17240.1
云南省,单位产值工业废气排放总量_立方米每万元,1996,12315.1
云南省,单位产值工业废气排放总量_立方米每万元,1997,12597.9
云南省,单位产值工业废气排放总量_立方米每万元,1998,11712.8
云南省,单位产值工业废气排放总量_立方米每万元,1999,13121.2
云南省,单位产值工业废气排放总量_立方米每万元,2000,14849.6
云南省,单位产值工业废气排放总量_立方米每万元,2001,16923.7
云南省,单位产值工业废气排放总量_立方米每万元,2002,16978.7
云南省,单位产值工业废气排放总量_立方米每万元,2003,17900
云南省,单位产值工业废气排放总量_立方米每万元,2004,18929.8
云南省,单位产值工业废气排放总量_立方米每万元,2005,19156.2
云南省,单位产值工业废气排放总量_立方米每万元,2006,20955
云南省,单位产值工业废气排放总量_立方米每万元,2007,22711.1
云南省,单位产值工业废气排放总量_立方米每万元,2008,21129.7
云南省,单位产值工业废气排放总量_立方米每万元,2009,21495.9
云南省,单位产值工业废气排放总量_立方米每万元,2010,22157.3
云南省,单位产值工业废气排放总量_立方米每万元,2011,31144.9
云南省,单位产值工业废气排放总量_立方米每万元,2012,23501.5
云南省,单位产值工业废水排放总量_吨每万元,1995,100.8
云南省,单位产值工业废水排放总量_吨每万元,1996,78.2
云南省,单位产值工业废水排放总量_吨每万元,1997,59.9
云南省,单位产值工业废水排放总量_吨每万元,1998,44.9
云南省,单位产值工业废水排放总量_吨每万元,1999,38.5
云南省,单位产值工业废水排放总量_吨每万元,2000,36.5
云南省,单位产值工业废水排放总量_吨每万元,2001,32.4
云南省,单位产值工业废水排放总量_吨每万元,2002,30.8
云南省,单位产值工业废水排放总量_吨每万元,2003,29.1
云南省,单位产值工业废水排放总量_吨每万元,2004,30
云南省,单位产值工业废水排放总量_吨每万元,2005,26.5
云南省,单位产值工业废水排放总量_吨每万元,2006,25.4
云南省,单位产值工业废水排放总量_吨每万元,2007,23.5
云南省,单位产值工业废水排放总量_吨每万元,2008,21.3
云南省,单位产值工业废水排放总量_吨每万元,2009,19.9
云南省,单位产值工业废水排放总量_吨每万元,2010,18.6
云南省,单位产值工业废水排放总量_吨每万元,2011,26.2
云南省,单位产值工业废水排放总量_吨每万元,2012,24.2
云南省,单位产值建设用地消耗_亩每亿元,1995,9768.4
云南省,单位产值建设用地消耗_亩每亿元,1996,8993.9
云南省,单位产值建设用地消耗_亩每亿元,1997,8378.5
云南省,单位产值建设用地消耗_亩每亿元,1998,7917.6
云南省,单位产值建设用地消耗_亩每亿元,1999,7537.2
云南省,单位产值建设用地消耗_亩每亿元,2000,7184.7
云南省,单位产值建设用地消耗_亩每亿元,2001,6759.2
云南省,单位产值建设用地消耗_亩每亿元,2002,5149.7
云南省,单位产值建设用地消耗_亩每亿元,2003,4792.6
云南省,单位产值建设用地消耗_亩每亿元,2004,4392.1
云南省,单位产值建设用地消耗_亩每亿元,2005,4090.6
云南省,单位产值建设用地消耗_亩每亿元,2006,3725.3
云南省,单位产值建设用地消耗_亩每亿元,2007,3367.2
云南省,单位产值建设用地消耗_亩每亿元,2008,3109.7
云南省,单位产值建设用地消耗_亩每亿元,2009,2885
云南省,单位产值建设用地消耗_亩每亿元,2010,2833.6
云南省,单位产值建设用地消耗_亩每亿元,2011,2655.6
云南省,单位产值建设用地消耗_亩每亿元,2012,2242.6
云南省,单位农业产值总氮排放量_公斤每万元,2011,6.54
云南省,单位农业产值总氮排放量_公斤每万元,2012,5.73
云南省,单位产值烟粉尘排放排放总量_公斤每万元,1999,35.6
云南省,单位产值烟粉尘排放排放总量_公斤每万元,2000,22.1
云南省,单位产值烟粉尘排放排放总量_公斤每万元,2001,16.9
云南省,单位产值烟粉尘排放排放总量_公斤每万元,2002,11.8
云南省,单位产值烟粉尘排放排放总量_公斤每万元,2003,12.5
云南省,单位产值烟粉尘排放排放总量_公斤每万元,2004,11.8
云南省,单位产值烟粉尘排放排放总量_公斤每万元,2005,13.4
云南省,单位产值烟粉尘排放排放总量_公斤每万元,2006,11.5
云南省,单位产值烟粉尘排放排放总量_公斤每万元,2007,9.8
云南省,单位产值烟粉尘排放排放总量_公斤每万元,2008,8.3
云南省,单位产值烟粉尘排放排放总量_公斤每万元,2009,6.3
云南省,单位产值烟粉尘排放排放总量_公斤每万元,2010,4.6
云南省,单位产值烟粉尘排放排放总量_公斤每万元,2011,6.5
云南省,单位产值烟粉尘排放排放总量_公斤每万元,2012,5.9
云南省,单位农业产值塑料地膜使用量_公斤每万元,1995,13.68
云南省,单位农业产值塑料地膜使用量_公斤每万元,1996,14.95
云南省,单位农业产值塑料地膜使用量_公斤每万元,1997,15.81
云南省,单位农业产值塑料地膜使用量_公斤每万元,1998,13.57
云南省,单位农业产值塑料地膜使用量_公斤每万元,1999,10.2
云南省,单位农业产值塑料地膜使用量_公斤每万元,2000,13.46
云南省,单位农业产值塑料地膜使用量_公斤每万元,2001,13.65
云南省,单位农业产值塑料地膜使用量_公斤每万元,2002,14.34
云南省,单位农业产值塑料地膜使用量_公斤每万元,2003,14.52
云南省,单位农业产值塑料地膜使用量_公斤每万元,2004,14.02
云南省,单位农业产值塑料地膜使用量_公斤每万元,2005,13.98
云南省,单位农业产值塑料地膜使用量_公斤每万元,2006,13.2
云南省,单位农业产值塑料地膜使用量_公斤每万元,2007,12.79
云南省,单位农业产值塑料地膜使用量_公斤每万元,2008,12.62
云南省,单位农业产值塑料地膜使用量_公斤每万元,2009,12.98
云南省,单位农业产值塑料地膜使用量_公斤每万元,2010,13.14
云南省,单位农业产值塑料地膜使用量_公斤每万元,2011,13.26
云南省,单位农业产值塑料地膜使用量_公斤每万元,2012,13.81
云南省,单位农业产值柴油使用量_公斤每万元,1995,62.39
云南省,单位农业产值柴油使用量_公斤每万元,1996,65.55
云南省,单位农业产值柴油使用量_公斤每万元,1997,70.19
云南省,单位农业产值柴油使用量_公斤每万元,1998,69.95
云南省,单位农业产值柴油使用量_公斤每万元,1999,66.96
云南省,单位农业产值柴油使用量_公斤每万元,2000,70.75
云南省,单位农业产值柴油使用量_公斤每万元,2001,68.74
云南省,单位农业产值柴油使用量_公斤每万元,2002,61.58
云南省,单位农业产值柴油使用量_公斤每万元,2003,59.64
云南省,单位农业产值柴油使用量_公斤每万元,2004,54.34
云南省,单位农业产值柴油使用量_公斤每万元,2005,66.88
云南省,单位农业产值柴油使用量_公斤每万元,2006,56.16
云南省,单位农业产值柴油使用量_公斤每万元,2007,47.98
云南省,单位农业产值柴油使用量_公斤每万元,2008,47.41
云南省,单位农业产值柴油使用量_公斤每万元,2009,51.52
云南省,单位农业产值柴油使用量_公斤每万元,2010,55.9
云南省,单位农业产值柴油使用量_公斤每万元,2011,58.6
云南省,单位农业产值柴油使用量_公斤每万元,2012,58.74
云南省,单位农业产值用水量_立方米每万元,1995,2344.3
云南省,单位农业产值用水量_立方米每万元,1996,2179.1
云南省,单位农业产值用水量_立方米每万元,1997,2037.9
云南省,单位农业产值用水量_立方米每万元,1998,1875
云南省,单位农业产值用水量_立方米每万元,1999,1863.8
云南省,单位农业产值用水量_立方米每万元,2000,1727
云南省,单位农业产值用水量_立方米每万元,2001,1645.5
云南省,单位农业产值用水量_立方米每万元,2002,1578.3
云南省,单位农业产值用水量_立方米每万元,2003,1465.7
云南省,单位农业产值用水量_立方米每万元,2004,1372.9
云南省,单位农业产值用水量_立方米每万元,2005,1269.8
云南省,单位农业产值用水量_立方米每万元,2006,1140.3
云南省,单位农业产值用水量_立方米每万元,2007,1084
云南省,单位农业产值用水量_立方米每万元,2008,996.2
云南省,单位农业产值用水量_立方米每万元,2009,927
云南省,单位农业产值用水量_立方米每万元,2010,816
云南省,单位农业产值用水量_立方米每万元,2011,775.6
云南省,单位农业产值用水量_立方米每万元,2012,782.4
云南省,单位工业增加值COD总量_公斤每万元,1998,26.2
云南省,单位工业增加值COD总量_公斤每万元,1999,24.9
云南省,单位工业增加值COD总量_公斤每万元,2000,16
云南省,单位工业增加值COD总量_公斤每万元,2001,15.6
云南省,单位工业增加值COD总量_公斤每万元,2002,14
云南省,单位工业增加值COD总量_公斤每万元,2003,12.2
云南省,单位工业增加值COD总量_公斤每万元,2004,11.1
云南省,单位工业增加值COD总量_公斤每万元,2005,10
云南省,单位工业增加值COD总量_公斤每万元,2006,9.3
云南省,单位工业增加值COD总量_公斤每万元,2007,8.1
云南省,单位工业增加值COD总量_公斤每万元,2008,7.1
云南省,单位工业增加值COD总量_公斤每万元,2009,6.2
云南省,单位工业增加值COD总量_公斤每万元,2010,5.4
云南省,单位工业增加值COD总量_公斤每万元,2011,8.3
云南省,单位工业增加值COD总量_公斤每万元,2012,7.2
云南省,单位农业产值用电量_千瓦时每万元,1995,436.29
云南省,单位农业产值用电量_千瓦时每万元,1996,492.57
云南省,单位农业产值用电量_千瓦时每万元,1997,513.28
云南省,单位农业产值用电量_千瓦时每万元,1998,546.72
云南省,单位农业产值用电量_千瓦时每万元,1999,496.83
云南省,单位农业产值用电量_千瓦时每万元,2000,489.68
云南省,单位农业产值用电量_千瓦时每万元,2001,486.08
云南省,单位农业产值用电量_千瓦时每万元,2002,496.06
云南省,单位农业产值用电量_千瓦时每万元,2003,496.11
云南省,单位农业产值用电量_千瓦时每万元,2004,504.59
云南省,单位农业产值用电量_千瓦时每万元,2005,488.41
云南省,单位农业产值用电量_千瓦时每万元,2006,486.95
云南省,单位农业产值用电量_千瓦时每万元,2007,495.91
云南省,单位农业产值用电量_千瓦时每万元,2008,478.3
云南省,单位农业产值用电量_千瓦时每万元,2009,487.53
云南省,单位农业产值用电量_千瓦时每万元,2010,527.95
云南省,单位农业产值用电量_千瓦时每万元,2011,539
云南省,单位农业产值用电量_千瓦时每万元,2012,556.35
云南省,单位工业增加值二氧化硫总量_公斤每万元,1996,26.5
云南省,单位工业增加值二氧化硫总量_公斤每万元,1997,24.1
云南省,单位工业增加值二氧化硫总量_公斤每万元,1998,22.4
云南省,单位工业增加值二氧化硫总量_公斤每万元,1999,19.5
云南省,单位工业增加值二氧化硫总量_公斤每万元,2000,20.8
云南省,单位工业增加值二氧化硫总量_公斤每万元,2001,18.1
云南省,单位工业增加值二氧化硫总量_公斤每万元,2002,16.9
云南省,单位工业增加值二氧化硫总量_公斤每万元,2003,19.3
云南省,单位工业增加值二氧化硫总量_公斤每万元,2004,18.3
云南省,单位工业增加值二氧化硫总量_公斤每万元,2005,18.4
云南省,单位工业增加值二氧化硫总量_公斤每万元,2006,17.4
云南省,单位工业增加值二氧化硫总量_公斤每万元,2007,15
云南省,单位工业增加值二氧化硫总量_公斤每万元,2008,12.7
云南省,单位工业增加值二氧化硫总量_公斤每万元,2009,11.3
云南省,单位工业增加值二氧化硫总量_公斤每万元,2010,10.1
云南省,单位工业增加值二氧化硫总量_公斤每万元,2011,12.3
