date,trend
2005-08-15,19.091
2005-08-12,-15.664
2005-08-11,18.546
2005-08-10,12.499
2005-08-09,13.652
2005-08-08,10.139
2005-08-05,26.154
2005-08-04,-5.11
2005-08-03,3.661
2005-08-02,15.09
2005-08-01,5.915
2005-07-29,-3.515
2005-07-28,-3.361
2005-07-27,17.102
2005-07-26,27.407
2005-07-25,-0.921
2005-07-22,25.689
2005-07-21,-0.42
2005-07-20,6.697
2005-07-19,2.258
2005-07-18,-14.018
2005-07-15,-14.301
2005-07-14,3.022
2005-07-13,-8.767
2005-07-12,34.662
2005-07-11,-6.484
2005-07-08,-20.614
2005-07-07,5.052
2005-07-06,-5.498
2005-07-05,-8.235
2005-07-04,-8.316
2005-07-01,-25.344
2005-06-30,-24.054
2005-06-29,-3.596
2005-06-28,-16.052
2005-06-27,22.758
2005-06-24,8.18
2005-06-23,-8.331
2005-06-22,0.547
2005-06-21,-14.134
2005-06-20,30.01
2005-06-17,-0.4
2005-06-16,13.174
2005-06-15,-20.628
2005-06-14,-12.827
2005-06-13,-1.995
2005-06-10,-22.766
2005-06-09,15.47
2005-06-08,84.641
2005-06-07,-3.437
2005-06-06,20.741
2005-06-03,-2.426
2005-06-02,-23.124
2005-06-01,-21.551
2005-05-31,0.576
2005-05-30,8.216
2005-05-27,-6.921
2005-05-26,-13.27
2005-05-25,-1.71
2005-05-24,3.003
2005-05-23,-28.425
2005-05-20,-4.206
2005-05-19,0.51
2005-05-18,3.325
2005-05-17,4.172
2005-05-16,-12.159
2005-05-13,3.634
2005-05-12,-20.278
2005-05-11,-11.29
2005-05-10,4.726
2005-05-09,-28.311
2005-04-29,-9.972
2005-04-28,20.361
2005-04-27,-16.578
2005-04-26,7.364
2005-04-25,-11.216
2005-04-22,-3.369
2005-04-21,-11.637
2005-04-20,-15.709
2005-04-19,2.167
2005-04-18,-19.227
2005-04-15,-17.37
2005-04-14,-13.871
2005-04-13,28.692
2005-04-12,-21.461
2005-04-11,-7.549
2005-04-08,23.034
2005-04-07,10.619
2005-04-06,23.123
2005-04-05,-11.222
2005-04-04,-20.599
2005-04-01,42.33
2005-03-31,8.662
2005-03-30,-22.444
2005-03-29,-5.095
2005-03-28,-5.521
2005-03-25,-2.558
2005-03-24,6.543
2005-03-23,-5.273
2005-03-22,-24.124
2005-03-21,3.643
2005-03-18,-16.072
2005-03-17,-12.114
2005-03-16,-13.555
2005-03-15,-24.356
2005-03-14,3.559
2005-03-11,3.708
2005-03-10,-30.558
2005-03-09,-1.48
2005-03-08,24.532
2005-03-07,6.025
2005-03-04,-6.625
2005-03-03,6.889
2005-03-02,-15.962
2005-03-01,-2.591
2005-02-28,-6.442
2005-02-25,2.496
2005-02-24,0.474
2005-02-23,0.198
2005-02-22,24.797
2005-02-21,25.511
2005-02-18,-17.165
2005-02-17,-2.746
2005-02-16,9.876
2005-02-04,26.697
2005-02-03,-10.193
2005-02-02,63.569
2005-02-01,-2.892
2005-01-31,-21.85
2005-01-28,-12.218
2005-01-27,-16.067
2005-01-26,-12.276
2005-01-25,-1.543
2005-01-24,21.301
2005-01-21,30.082
2005-01-20,-13.714
2005-01-19,-7.346
2005-01-18,8.802
2005-01-17,-28.968
2005-01-14,-10.694
2005-01-13,-0.609
2005-01-12,-0.539
2005-01-11,5.061
2005-01-10,7.655
2005-01-07,5.316
2005-01-06,-12.507
2005-01-05,9.163
2005-01-04,-23.722
2004-12-31,-7.213
2004-12-30,-0.604
2004-12-29,-4.63
2004-12-28,-1.329
2004-12-27,-4.764
2004-12-24,2.317
2004-12-23,-24.851
2004-12-22,32.4
2004-12-21,-0.289
2004-12-20,-15.031
2004-12-17,-14.528
2004-12-16,-8.027
2004-12-15,5.492
2004-12-14,-2.142
2004-12-13,-8.022
2004-12-10,-21.093
2004-12-09,12.372
2004-12-08,2.686
2004-12-07,-15.892
2004-12-06,2.447
2004-12-03,4.107
2004-12-02,-1.854
2004-12-01,-5.827
2004-11-30,3.337
2004-11-29,-19.293
2004-11-26,-1.606
2004-11-25,-0.792
2004-11-24,-12.119
2004-11-23,-11.776
2004-11-22,3.06
2004-11-19,12.132
2004-11-18,11.69
2004-11-17,-14.251
2004-11-16,0.343
2004-11-15,17.829
2004-11-12,5.147
2004-11-11,-7.316
2004-11-10,46.957
2004-11-09,3.2
2004-11-08,-0.899
2004-11-05,0.352
2004-11-04,-21.973
2004-11-03,25.221
2004-11-02,-3.763
2004-11-01,-15.245
2004-10-29,-21.201
2004-10-28,-1.062
2004-10-27,18.016
2004-10-26,13.632
2004-10-25,-18.204
2004-10-22,18.81
2004-10-21,-20.039
2004-10-20,-7.034
2004-10-19,2.224
2004-10-18,4.876
2004-10-15,-2.42
2004-10-14,-53.783
2004-10-13,2.282
2004-10-12,-28.715
2004-10-11,-9.775
2004-10-08,26.229
2004-09-30,-23.309
2004-09-29,-15.58
2004-09-28,8.191
2004-09-27,-8.165
2004-09-24,-29.216
2004-09-23,44.631
2004-09-22,-28.414
2004-09-21,-14.659
2004-09-20,48.519
2004-09-17,43.501
2004-09-16,15.975
2004-09-15,54.869
2004-09-14,40.041
2004-09-13,-26.765
2004-09-10,2.774
2004-09-09,-25.026
2004-09-08,-14.961
2004-09-07,2.829
2004-09-06,-5.651
2004-09-03,-0.811
2004-09-02,6.465
2004-09-01,-20.6
2004-08-31,22.655
2004-08-30,-1.207
2004-08-27,-13.808
2004-08-26,-5.362
2004-08-25,-4.842
2004-08-24,19.213
2004-08-23,-16.325
2004-08-20,1.288
2004-08-19,-17.766
2004-08-18,-1.984
2004-08-17,5.689
2004-08-16,-13.939
2004-08-13,0.254
2004-08-12,-16.768
2004-08-11,-15.805
2004-08-10,4.921
2004-08-09,5.387
2004-08-06,1.422
2004-08-05,-15.466
2004-08-04,38.247
2004-08-03,-6.959
2004-08-02,-12.985
2004-07-30,-21.129
2004-07-29,18.521
2004-07-28,4.682
2004-07-27,-3.542
2004-07-26,-19.726
2004-07-23,-0.042
2004-07-22,-40.599
2004-07-21,0.096
2004-07-20,-9.596
2004-07-19,1.407
2004-07-16,34.586
2004-07-15,17.789
2004-07-14,4.294
2004-07-13,2.313
2004-07-12,-33.506
2004-07-09,-9.129
2004-07-08,1.385
2004-07-07,-12.103
2004-07-06,5.911
2004-07-05,3.4
2004-07-02,0.122
2004-07-01,41.906
2004-06-30,-9.527
2004-06-29,23.508
2004-06-28,-15.932
2004-06-25,-26.641
2004-06-24,-12.975
2004-06-23,-9.954
2004-06-22,17.216
2004-06-21,6.166
2004-06-18,-18.2
2004-06-17,-29.915
2004-06-16,11.639
2004-06-15,25.041
2004-06-14,-33.336
2004-06-11,3.728
2004-06-10,0.273
2004-06-09,-25.743
2004-06-08,-23.331
2004-06-07,-24.941
2004-06-04,-1.441
2004-06-03,-23.54
2004-06-02,-12.591
2004-06-01,23.752
2004-05-31,7.184
2004-05-28,-8.456
2004-05-27,32.742
2004-05-26,6.391
2004-05-25,-32.303
2004-05-24,-7.982
2004-05-21,9.269
2004-05-20,-9.226
2004-05-19,2.845
2004-05-18,15.483
2004-05-17,-22.729
2004-05-14,-34.882
2004-05-13,-6.198
2004-05-12,35.709
2004-05-11,7.844
2004-05-10,-35.372
2004-04-30,16.14
2004-04-29,-27.354
2004-04-28,-5.059
2004-04-27,-23.639
2004-04-26,-0.002
2004-04-23,-22.284
2004-04-22,6.208
2004-04-21,-17.845
2004-04-20,-6.463
2004-04-19,-17.976
2004-04-16,14.785
2004-04-15,-18.08
2004-04-14,-17.98
2004-04-13,-7.85
2004-04-12,-4.362
2004-04-09,-42.931
2004-04-08,-4.273
2004-04-07,-2.964
2004-04-06,11.033
2004-04-05,-2.162
2004-04-02,10.498
2004-04-01,16.524
2004-03-31,17.346
2004-03-30,4.603
2004-03-29,-14.373
2004-03-26,-2.43
2004-03-25,-3.577
2004-03-24,-1.641
2004-03-23,-13.99
2004-03-22,7.813
2004-03-19,30.612
2004-03-18,-27.838
2004-03-17,-0.445
2004-03-16,9.323
2004-03-15,41.477
2004-03-12,3.1
2004-03-11,13.57
2004-03-10,40.974
2004-03-09,-0.045
2004-03-08,-24.952
2004-03-05,-6.778
2004-03-04,7.062
2004-03-03,-25.466
2004-03-02,-2.482
2004-03-01,14.693
2004-02-27,20.169
2004-02-26,7.517
2004-02-25,-34.916
2004-02-24,0.643
2004-02-23,-40.098
2004-02-20,4.737
2004-02-19,-0.081
2004-02-18,13.322
2004-02-17,6.947
2004-02-16,38.288
2004-02-13,-5.293
2004-02-12,-13.927
2004-02-11,-13.25
2004-02-10,-12.52
2004-02-09,24.336
2004-02-06,-14.235
2004-02-05,8.269
2004-02-04,35.877
2004-02-03,25.402
2004-02-02,33.151
2004-01-30,-38.108
2004-01-29,28.412
2004-01-16,13.932
2004-01-15,-5.93
2004-01-14,-20.26
2004-01-13,-5.835
2004-01-12,37.052
2004-01-09,-28.66
2004-01-08,22.922
2004-01-07,12.681
2004-01-06,6.17
2004-01-05,51.16
2004-01-02,20.149
2003-12-31,-14.647
2003-12-30,15.264
2003-12-29,-18.348
2003-12-26,2.178
2003-12-25,-1.228
2003-12-24,13.185
2003-12-23,7.677
2003-12-22,46.678
2003-12-19,-11.016
2003-12-18,3.306
2003-12-17,-12.342
2003-12-16,-4.02
2003-12-15,-0.435
2003-12-12,0.769
2003-12-11,0.601
2003-12-10,26.056
2003-12-09,6.703
2003-12-08,-14.455
2003-12-05,-1.691
2003-12-04,7.783
2003-12-03,9.712
2003-12-02,2.611
2003-12-01,35.478
2003-11-28,8.122
2003-11-27,-22.806
2003-11-26,3.494
2003-11-25,4.407
2003-11-24,42.449
2003-11-21,-14.947
2003-11-20,37.636
2003-11-19,22.308
2003-11-18,-11.541
2003-11-17,-2.948
2003-11-14,11.443
2003-11-13,1.816
2003-11-12,-25.824
2003-11-11,3.519
2003-11-10,4.892
2003-11-07,-21.585
2003-11-06,-28.32
2003-11-05,-4.435
2003-11-04,25.49
2003-11-03,15.752
2003-10-31,3.67
2003-10-30,-16.854
2003-10-29,-7.838
2003-10-28,-0.138
2003-10-27,-12.367
2003-10-24,-4.823
2003-10-23,-11.357
2003-10-22,33.709
2003-10-21,4.803
2003-10-20,-11.084
2003-10-17,5.077
2003-10-16,-17.593
2003-10-15,-5.074
2003-10-14,-11.486
2003-10-13,-4.35
2003-10-10,34.834
2003-10-09,-2.511
2003-10-08,4.524
2003-09-30,11.826
2003-09-29,-15.508
2003-09-26,-5.448
2003-09-25,-17.938
2003-09-24,4.055
2003-09-23,8.731
2003-09-22,-9.927
2003-09-19,0.885
2003-09-18,0.663
2003-09-17,-16.282
2003-09-16,8.564
2003-09-15,-11.622
2003-09-12,-14.798
2003-09-11,0.783
2003-09-10,3.103
2003-09-09,-5.653
2003-09-08,-5.806
2003-09-05,-15.892
2003-09-04,-0.425
2003-09-03,1.338
2003-09-02,-3.304
2003-09-01,27.833
2003-08-29,6.29
2003-08-28,-9.669
2003-08-27,0.15
2003-08-26,3.036
2003-08-25,-16.707
2003-08-22,-2.207
2003-08-21,-0.574
2003-08-20,-8.048
2003-08-19,4.623
2003-08-18,-5.114
2003-08-15,-5.696
2003-08-14,-9.928
2003-08-13,-13.456
2003-08-12,4.87
2003-08-11,3.141
2003-08-08,-16.098
2003-08-07,1.118
2003-08-06,-8.06
2003-08-05,-0.053
2003-08-04,17.396
2003-08-01,0.227
2003-07-31,-2.91
2003-07-30,2.356
2003-07-29,6.903
2003-07-28,-7.258
2003-07-25,-15.8
2003-07-24,-8.697
2003-07-23,3.663
2003-07-22,2.6
2003-07-21,-11.277
2003-07-18,-32.196
2003-07-17,9.867
2003-07-16,4.052
2003-07-15,4.025
2003-07-14,-7.44
2003-07-11,-3.073
2003-07-10,28.613
2003-07-09,-8.705
2003-07-08,10.535
2003-07-07,-0.865
2003-07-04,-2.087
2003-07-03,4.754
2003-07-02,14.978
2003-07-01,-1.32
2003-06-30,-11.03
2003-06-27,-18.321
2003-06-26,13.298
2003-06-25,-10.352
2003-06-24,1.064
2003-06-23,-18.105
2003-06-20,-9.284
2003-06-19,-15.123
2003-06-18,-3.298
2003-06-17,-2.53
2003-06-16,-7.061
2003-06-13,4.66
2003-06-12,-3.734
2003-06-11,27.078
2003-06-10,8.547
2003-06-09,-8.705
2003-06-06,-17.329
2003-06-05,-17.862
2003-06-04,11.874
2003-06-03,-14.291
2003-06-02,0.267
2003-05-30,8.105
2003-05-29,16.345
2003-05-28,-16.53
2003-05-27,-1.171
2003-05-26,8.557
2003-05-23,14.842
2003-05-22,12.63
2003-05-21,-2.037
2003-05-20,-19.927
2003-05-19,0.995
2003-05-16,-0.833
2003-05-15,32.361
2003-05-14,37.617
2003-05-13,-46.56
2003-05-12,10.423
2003-04-30,12.131
2003-04-29,-28.378
2003-04-28,50.544
2003-04-25,-16.443
2003-04-24,-38.37
2003-04-23,-26.732
2003-04-22,-3.022
2003-04-21,-31.363
2003-04-18,-10.527
2003-04-17,7.364
2003-04-16,-25.23
2003-04-15,15.398
2003-04-14,39.212
2003-04-11,25.68
2003-04-10,7.506
2003-04-09,23.123
2003-04-08,5.419
2003-04-07,-5.996
2003-04-04,9.399
2003-04-03,-9.591
2003-04-02,-1.226
2003-04-01,11.968
2003-03-31,18.637
2003-03-28,-7.406
2003-03-27,43.076
2003-03-26,-6.129
2003-03-25,-15.366
2003-03-24,3.109
2003-03-21,10.117
2003-03-20,-5.42
2003-03-19,10.068
2003-03-18,-9.382
2003-03-17,3.23
2003-03-14,1.395
2003-03-13,-10.359
2003-03-12,5.46
2003-03-11,0.629
2003-03-10,-24.174
2003-03-07,-5.25
2003-03-06,-18.836
2003-03-05,-7.125
2003-03-04,-1.179
2003-03-03,13.551
2003-02-28,-1.772
2003-02-27,0.529
2003-02-26,1.9
2003-02-25,29.339
2003-02-24,3.065
2003-02-21,-30.615
2003-02-20,-1.317
2003-02-19,14.335
2003-02-18,-0.055
2003-02-17,-14.427
2003-02-14,6.612
2003-02-13,-6.333
2003-02-12,17.907
2003-02-11,12.595
2003-02-10,-19.646
2003-01-29,-0.824
2003-01-28,4.482
2003-01-27,17.087
2003-01-24,28.454
2003-01-23,-9.914
2003-01-22,5.639
2003-01-21,-27.79
2003-01-20,4.006
2003-01-17,-6.943
2003-01-16,25.698
2003-01-15,-6.931
2003-01-14,80.537
2003-01-13,1.455
2003-01-10,-12.525
2003-01-09,25.317
2003-01-08,40.006
2003-01-07,-2.618
2003-01-06,14.811
2003-01-03,-0.762
2003-01-02,-37.024
2002-12-31,-8.708
2002-12-30,-16.609
2002-12-27,-1.181
2002-12-26,-37.363
2002-12-25,-9.312
2002-12-24,0.628
2002-12-23,2.263
2002-12-20,14.339
2002-12-19,1.878
2002-12-18,-4.377
2002-12-17,7.581
2002-12-16,11.617
2002-12-13,12.988
2002-12-12,4.715
2002-12-11,-4.645
2002-12-10,-17.027
2002-12-09,-4.658
2002-12-06,0.645
2002-12-05,-9.574
2002-12-04,5.611
2002-12-03,13.168
2002-12-02,-38.507
2002-11-29,16.657
2002-11-28,38.773
2002-11-27,7.585
2002-11-26,-27.271
2002-11-25,2.941
2002-11-22,4.868
2002-11-21,-35.214
2002-11-20,-36.331
2002-11-19,10.884
2002-11-18,-12.401
2002-11-15,2.896
2002-11-14,-29.669
2002-11-13,4.551
2002-11-12,-18.49
2002-11-11,-17.784
2002-11-08,-32.05
2002-11-07,1.676
2002-11-06,-5.678
2002-11-05,26.397
2002-11-04,21.082
2002-11-01,3.264
2002-10-31,-2.211
2002-10-30,-1.175
2002-10-29,8.166
2002-10-28,-17.597
2002-10-25,-16.207
2002-10-24,-12.445
2002-10-23,0.861
2002-10-22,23.179
2002-10-21,5.386
2002-10-18,6.442
2002-10-17,-24.291
2002-10-16,12.66
2002-10-15,-6.948
2002-10-14,7.625
2002-10-11,-6.356
2002-10-10,-4.959
2002-10-09,-27.627
2002-10-08,-18.625
2002-09-27,-6.031
2002-09-26,-10.188
2002-09-25,1.105
2002-09-24,-5.859
2002-09-23,-2.322
2002-09-20,-14.441
2002-09-19,24.77
2002-09-18,-10.297
2002-09-17,0.798
2002-09-16,-21.676
2002-09-13,1.201
2002-09-12,4.203
2002-09-11,-4.756
2002-09-10,3.529
2002-09-09,-9.802
2002-09-06,-10.423
2002-09-05,-22.165
2002-09-04,-10.098
2002-09-03,5.296
2002-09-02,2.156
2002-08-30,-0.7
2002-08-29,-9.452
2002-08-28,-2.921
2002-08-27,9.006
2002-08-26,-12.522
2002-08-23,-2.904
2002-08-22,12.562
2002-08-21,2.198
2002-08-20,27.05
2002-08-19,-2.491
2002-08-16,12.426
2002-08-15,-12.356
2002-08-14,10.09
2002-08-13,2.066
2002-08-12,-12.48
2002-08-09,-12.756
2002-08-08,-8.263
2002-08-07,-2.554
2002-08-06,16.662
2002-08-05,-7.914
2002-08-02,8.863
2002-08-01,1.414
2002-07-31,-17.408
2002-07-30,3.328
2002-07-29,8.175
2002-07-26,-7.61
2002-07-25,-7.291
2002-07-24,-1.461
2002-07-23,-7.148
2002-07-22,-32.852
2002-07-19,8.949
2002-07-18,3.194
2002-07-17,10.095
2002-07-16,3.678
2002-07-15,-10.353
2002-07-12,1.358
2002-07-11,-4.884
2002-07-10,-28.162
2002-07-09,-2.948
2002-07-08,10.746
2002-07-05,9.053
2002-07-04,-17.784
2002-07-03,5.97
2002-07-02,11.244
2002-07-01,-19.05
2002-06-28,9.21
2002-06-27,10.635
2002-06-26,6.319
2002-06-25,-0.722
2002-06-24,144.591
2002-06-21,46.571
2002-06-20,8.483
2002-06-19,-16.4
2002-06-18,27.826
2002-06-17,1.996
2002-06-14,-17.465
2002-06-13,-13.131
2002-06-12,-6.121
2002-06-11,13.733
2002-06-10,-12.277
2002-06-07,8.244
2002-06-06,59.263
2002-06-05,-28.514
2002-06-04,7.166
2002-06-03,-32.385
2002-05-31,-7.789
2002-05-30,-1.284
2002-05-29,-33.718
2002-05-28,3.476
2002-05-27,5.582
2002-05-24,-22.145
2002-05-23,7.122
2002-05-22,-23.619
2002-05-21,46.578
2002-05-20,-25.967
2002-05-17,17.996
2002-05-16,-48.853
2002-05-15,-17.877
2002-05-14,-7.709
2002-05-13,-14.258
2002-05-10,-12.38
2002-05-09,-1.79
2002-05-08,-15.381
2002-04-30,1.937
2002-04-29,25.223
2002-04-26,24.67
2002-04-25,4.868
2002-04-24,-13.495
2002-04-23,-2.934
2002-04-22,-7.692
2002-04-19,7.035
2002-04-18,-16.258
2002-04-17,4.11
2002-04-16,-9.215
2002-04-15,-9.479
2002-04-12,9.449
2002-04-11,-28.128
2002-04-10,10.136
2002-04-09,26.872
2002-04-08,6.007
2002-04-05,-7.056
2002-04-04,47.191
2002-04-03,11.625
2002-04-02,-25.623
2002-04-01,4.601
2002-03-29,-46.768
2002-03-28,-3.558
2002-03-27,4.747
2002-03-26,-25.805
2002-03-25,5.595
2002-03-22,-15.323
2002-03-21,2.507
2002-03-20,17.153
2002-03-19,41.473
2002-03-18,2.908
2002-03-15,-44.175
2002-03-14,41.719
2002-03-13,-20.26
2002-03-12,-20.402
2002-03-11,23.838
2002-03-08,27.255
2002-03-07,43.793
2002-03-06,9.129
2002-03-05,33.275
2002-03-04,24.264
2002-03-01,-22.161
2002-02-28,-13.618
2002-02-27,6.889
2002-02-26,1.146
2002-02-25,23.669
2002-02-08,-8.779
2002-02-07,29.592
2002-02-06,-32.478
2002-02-05,6.953
2002-02-04,25.557
2002-02-01,-5.895
2002-01-31,95.06
2002-01-30,3.83
2002-01-29,33.226
2002-01-28,-91.935
2002-01-25,-4.92
2002-01-24,11.439
2002-01-23,86.274
2002-01-22,-8.277
2002-01-21,-48.47
2002-01-18,-4.081
2002-01-17,-60.1
2002-01-16,19.966
2002-01-15,-25.455
2002-01-14,-50.485
2002-01-11,-40.844
2002-01-10,15.088
2002-01-09,-22.112
2002-01-08,-13.299
2002-01-07,-14.633
2002-01-04,-34.578
2001-12-31,6.487
2001-12-28,11.561
2001-12-27,-5.72
2001-12-26,22.473
2001-12-25,5.066
2001-12-24,-34.038
2001-12-21,8.605
2001-12-20,-41.161
2001-12-19,-14.592
2001-12-18,21.352
2001-12-17,-9.576
2001-12-14,-12.499
2001-12-13,-27.159
2001-12-12,-13.706
2001-12-11,-19.804
2001-12-10,3.275
2001-12-07,-5.775
2001-12-06,5.955
2001-12-05,-24.454
2001-12-04,7.119
2001-12-03,14.569
2001-11-30,15.697
2001-11-29,-2.704
2001-11-28,12.411
2001-11-27,16.704
2001-11-26,-6.679
2001-11-23,-3.249
2001-11-22,10.149
2001-11-21,5.932
2001-11-20,29.838
2001-11-19,23.131
2001-11-16,25.419
2001-11-15,4.242
2001-11-14,1.171
2001-11-13,-5.264
2001-11-12,-9.164
2001-11-09,24.488
2001-11-08,11.821
2001-11-07,-77.228
2001-11-06,-8.294
2001-11-05,-11.779
2001-11-02,-16.403
2001-11-01,18.584
2001-10-31,6.401
2001-10-30,-17.708
2001-10-29,22.599
2001-10-26,1.379
2001-10-25,-41.561
2001-10-24,47.498
2001-10-23,149.893
2001-10-22,-51.784
2001-10-19,-43.126
2001-10-18,-27.487
2001-10-17,-12.836
2001-10-16,-31.378
2001-10-15,-4.046
2001-10-12,53
2001-10-11,-48.286
2001-10-10,-58.028
2001-10-09,18.107
2001-10-08,-38.334
2001-09-28,-0.065
2001-09-27,-2.882
2001-09-26,-26.07
2001-09-25,-1.077
2001-09-24,-12.058
2001-09-21,-11.4
2001-09-20,-4.276
2001-09-19,24.073
2001-09-18,14.014
2001-09-17,-33.774
2001-09-14,-21.527
2001-09-13,-12.695
2001-09-12,-11.176
2001-09-11,7.251
2001-09-10,47.685
2001-09-07,-52.717
2001-09-06,-6.709
2001-09-05,5.91
2001-09-04,45.17
2001-09-03,-16.948
2001-08-31,-5.493
2001-08-30,-7.905
2001-08-29,4.151
2001-08-28,16.135
2001-08-27,-59.55
2001-08-24,-16.19
2001-08-23,-0.456
2001-08-22,-35.425
2001-08-21,4.382
2001-08-20,10.486
2001-08-17,4.358
2001-08-16,-27.714
2001-08-15,7.817
2001-08-14,-15.558
2001-08-13,0.064
2001-08-10,30.446
2001-08-09,29.421
2001-08-08,-8.763
2001-08-07,21.806
2001-08-06,-76.566
2001-08-03,1.669
2001-08-02,-29.905
2001-08-01,66.61
2001-07-31,-36.505
2001-07-30,-108.905
2001-07-27,-28.281
2001-07-26,-18.247
2001-07-25,-24.198
2001-07-24,-32.553
2001-07-23,-10.617
2001-07-20,29.359
2001-07-19,3.724
2001-07-18,5.56
2001-07-17,-5.255
2001-07-16,-15.104
2001-07-13,-4.151
2001-07-12,-3.249
2001-07-11,-21.045
2001-07-10,20.13
2001-07-09,-0.866
2001-07-06,-11.142
2001-07-05,-20.395
2001-07-04,-9.772
2001-07-03,5.845
2001-07-02,-12.044
2001-06-29,-1.221
2001-06-28,-10.578
2001-06-27,-3.763
2001-06-26,3.394
2001-06-25,24.13
2001-06-22,16.922
2001-06-21,26.022
2001-06-20,-7.331
2001-06-19,2.807
2001-06-18,-43.323
2001-06-15,8.572
2001-06-14,-40.025
2001-06-13,19.464
2001-06-12,8.336
2001-06-11,-8.445
2001-06-08,-6.744
2001-06-07,-8.689
2001-06-06,3.514
2001-06-05,8.208
2001-06-04,7.188
2001-06-01,5.334
2001-05-31,3.056
2001-05-30,30.925
2001-05-29,0.577
2001-05-28,-13.877
2001-05-25,-4.721
2001-05-24,0.702
2001-05-23,-12.742
2001-05-22,-3.258
2001-05-21,10.223
2001-05-18,8.725
2001-05-17,-4.858
2001-05-16,8.441
2001-05-15,12.598
2001-05-14,23.061
2001-05-11,8.122
2001-05-10,14.393
2001-05-09,-5.104
2001-05-08,18.81
2001-04-30,4.075
2001-04-27,10.053
2001-04-26,-14.124
2001-04-25,-46.994
2001-04-24,15.748
2001-04-23,-1.909
2001-04-20,-20.535
2001-04-19,0.306
2001-04-18,-4.115
2001-04-17,8.62
2001-04-16,22.659
2001-04-13,10.602
2001-04-12,3.401
2001-04-11,2.918
2001-04-10,11.112
2001-04-09,8.761
2001-04-06,-3.994
2001-04-05,21.881
2001-04-04,-32.333
2001-04-03,-2.032
2001-04-02,12.309
2001-03-30,11.117
2001-03-29,-5.216
2001-03-28,-0.384
2001-03-27,17.377
2001-03-26,36.342
2001-03-23,-33.993
2001-03-22,21.142
2001-03-21,20.597
2001-03-20,9.176
2001-03-19,16.381
2001-03-16,-2.365
2001-03-15,3.985
2001-03-14,19.917
2001-03-13,-13.853
2001-03-12,0.892
2001-03-09,10.76
2001-03-08,9.723
2001-03-07,1.117
2001-03-06,5.86
2001-03-05,-0.911
2001-03-02,19.99
2001-03-01,5.941
2001-02-28,-2.862
2001-02-27,7.349
2001-02-26,18.347
2001-02-23,29.086
2001-02-22,-2.066
2001-02-21,-43.892
2001-02-20,-14.332
2001-02-19,25.586
2001-02-16,-4.515
2001-02-15,-16.721
2001-02-14,-0.328
2001-02-13,2.307
2001-02-12,4.251
2001-02-09,26.832
2001-02-08,-49.801
2001-02-07,-15.376
2001-02-06,-12.717
2001-02-05,-57.574
2001-01-19,22.496
2001-01-18,8.526
2001-01-17,-11.303
2001-01-16,13.444
2001-01-15,-72.304
2001-01-12,-14.394
2001-01-11,-6.474
2001-01-10,24.48
2001-01-09,-0.929
2001-01-08,-23.236
2001-01-05,7.895
2001-01-04,-6.494
2001-01-03,20.43
2001-01-02,29.992
2000-12-29,19.773
2000-12-28,-4.54
2000-12-27,-18.022
2000-12-26,8.092
2000-12-25,-1.594
2000-12-22,-7.118
2000-12-21,5.618
2000-12-20,22.236
2000-12-19,4.487
2000-12-18,5.181
2000-12-15,-11.715
2000-12-14,-5.041
2000-12-13,-2.933
2000-12-12,12.977
2000-12-11,-27.087
2000-12-08,-1.881
2000-12-07,-0.583
2000-12-06,-16.043
2000-12-05,-0.469
2000-12-04,10.296
2000-12-01,11.23
2000-11-30,3.118
2000-11-29,-11.901
2000-11-28,29.725
2000-11-27,-3.699
2000-11-24,-66.069
2000-11-23,6.136
2000-11-22,15.321
2000-11-21,-3.407
2000-11-20,8.154
2000-11-17,-2.749
2000-11-16,14.079
2000-11-15,-3.213
2000-11-14,14.33
2000-11-13,23.33
2000-11-10,14.976
2000-11-09,19.574
2000-11-08,15.831
2000-11-07,5.904
2000-11-06,9.542
2000-11-03,-2.629
2000-11-02,6.897
2000-11-01,16.076
2000-10-31,-12.291
2000-10-30,6.173
2000-10-27,-0.268
2000-10-26,-9.581
2000-10-25,20.91
2000-10-24,-2.594
2000-10-23,11.483
2000-10-20,34.035
2000-10-19,-9.425
2000-10-18,13.355
2000-10-17,6.681
2000-10-16,-15.348
2000-10-13,-8.167
2000-10-12,-7.402
2000-10-11,-8.423
2000-10-10,26.799
2000-10-09,5.189
2000-09-29,20.872
2000-09-28,-24.797
2000-09-27,26.257
2000-09-26,11.918
2000-09-25,-16.073
2000-09-22,-15.322
2000-09-21,-14.983
2000-09-20,19.135
2000-09-19,-43.599
2000-09-18,-31.681
2000-09-15,-1.071
2000-09-14,-9.431
2000-09-13,9.841
2000-09-12,7.052
2000-09-11,12.731
2000-09-08,8.649
2000-09-07,24.756
2000-09-06,-37.885
2000-09-05,-46.81
2000-09-04,10.743
2000-09-01,-21.34
2000-08-31,-54.944
2000-08-30,-29.333
2000-08-29,4.891
2000-08-28,13.882
2000-08-25,15.542
2000-08-24,13.242
2000-08-23,-16.784
2000-08-22,-33.987
2000-08-21,18.507
2000-08-18,-1.403
2000-08-17,8.119
2000-08-16,6.644
2000-08-15,0.523
2000-08-14,13.634
2000-08-11,-3.277
2000-08-10,4.763
2000-08-09,11.264
2000-08-08,10.497
2000-08-07,13.058
2000-08-04,-9.94
2000-08-03,5.618
2000-08-02,2.532
2000-08-01,4.612
2000-07-31,10.746
2000-07-28,0.443
