区域,指标名称,年份,指标值
洛阳市,年末人口_万人,2009,657.54
洛阳市,年末人口_万人,2010,681
济南市,GDP_万元,2000,9521800
济南市,GDP_万元,2001,10661600
济南市,GDP_万元,2002,12008000
济南市,GDP_万元,2003,13653000
济南市,GDP_万元,2004,16189000
济南市,GDP_万元,2005,18766000
济南市,GDP_万元,2006,21851000
济南市,GDP_万元,2007,25628100
济南市,GDP_万元,2008,30174200
济南市,GDP_万元,2009,33409129.3
济南市,GDP_万元,2010,39105300
济南市,年末人口_万人,2000,562.65
济南市,年末人口_万人,2001,569
济南市,年末人口_万人,2002,575
济南市,年末人口_万人,2003,582.6
济南市,年末人口_万人,2004,590.1
济南市,年末人口_万人,2005,642.9
济南市,年末人口_万人,2006,603.4
济南市,年末人口_万人,2007,604.85
济南市,年末人口_万人,2008,604
济南市,年末人口_万人,2009,603.27
济南市,年末人口_万人,2010,604.1
济宁市,GDP_万元,2000,5784400
济宁市,GDP_万元,2001,6500200
济宁市,GDP_万元,2002,7435000
济宁市,GDP_万元,2003,8826000
济宁市,GDP_万元,2004,11022000
济宁市,GDP_万元,2005,12663000
济宁市,GDP_万元,2006,14561000
济宁市,GDP_万元,2007,17360100
济宁市,GDP_万元,2008,21221600
济宁市,GDP_万元,2009,22381174.96
济宁市,GDP_万元,2010,25428100
济宁市,年末人口_万人,2000,790.01
济宁市,年末人口_万人,2001,793.95
济宁市,年末人口_万人,2002,796.8
济宁市,年末人口_万人,2003,798.9
济宁市,年末人口_万人,2004,802.3
济宁市,年末人口_万人,2005,781.7
济宁市,年末人口_万人,2006,811.8
济宁市,年末人口_万人,2007,818.27
济宁市,年末人口_万人,2008,822.8
济宁市,年末人口_万人,2009,831.31
济宁市,年末人口_万人,2010,843
海东地区,GDP_万元,2000,392400
海东地区,GDP_万元,2001,439500
海东地区,GDP_万元,2002,501000
海东地区,GDP_万元,2003,573000
海东地区,GDP_万元,2004,668000
海东地区,GDP_万元,2005,742000
海东地区,GDP_万元,2006,847000
海东地区,GDP_万元,2007,1020600
海东地区,GDP_万元,2008,1223600
海东地区,GDP_万元,2009,1356700
海东地区,GDP_万元,2010,1733100
海东地区,年末人口_万人,2000,148.39
海东地区,年末人口_万人,2001,148.8
海东地区,年末人口_万人,2002,148.8
海东地区,年末人口_万人,2003,148.2
海东地区,年末人口_万人,2004,148.5
海东地区,年末人口_万人,2005,156
海东地区,年末人口_万人,2006,156.8
海东地区,年末人口_万人,2007,155.4
海东地区,年末人口_万人,2008,157.5
海东地区,年末人口_万人,2009,161.36
海东地区,年末人口_万人,2010,161.8
海北藏族自治州,GDP_万元,2000,106600
海北藏族自治州,GDP_万元,2001,122500
海北藏族自治州,GDP_万元,2002,140000
海北藏族自治州,GDP_万元,2003,161000
海北藏族自治州,GDP_万元,2004,183000
海北藏族自治州,GDP_万元,2005,204000
海北藏族自治州,GDP_万元,2006,235000
海北藏族自治州,GDP_万元,2007,286200
海北藏族自治州,GDP_万元,2008,381900
海北藏族自治州,GDP_万元,2009,426300
海北藏族自治州,GDP_万元,2010,545300
海北藏族自治州,年末人口_万人,2000,26.24
海北藏族自治州,年末人口_万人,2001,26.3
海北藏族自治州,年末人口_万人,2002,26.6
海北藏族自治州,年末人口_万人,2003,26.8
海北藏族自治州,年末人口_万人,2004,27
海北藏族自治州,年末人口_万人,2005,27.2
海北藏族自治州,年末人口_万人,2006,27.4
海北藏族自治州,年末人口_万人,2007,27.7
海北藏族自治州,年末人口_万人,2008,27.8
海北藏族自治州,年末人口_万人,2009,28.01
海北藏族自治州,年末人口_万人,2010,28.3
海南省直辖县,GDP_万元,2000,3553200
海南省直辖县,GDP_万元,2001,3892100
海南省直辖县,GDP_万元,2002,4263000
海南省直辖县,GDP_万元,2003,4217000
海南省直辖县,GDP_万元,2004,4805000
海南省直辖县,GDP_万元,2005,5191000
海南省直辖县,GDP_万元,2006,4960827
海南省直辖县,GDP_万元,2007,6238480.927
海南省直辖县,GDP_万元,2008,7572390
海南省直辖县,GDP_万元,2009,8269276
海南省直辖县,GDP_万元,2010,12176669
海南省直辖县,年末人口_万人,2000,656.09
海南省直辖县,年末人口_万人,2001,660.7
海南省直辖县,年末人口_万人,2002,665.4
海南省直辖县,年末人口_万人,2003,600.7
海南省直辖县,年末人口_万人,2004,612.1
海南省直辖县,年末人口_万人,2005,620.5
海南省直辖县,年末人口_万人,2006,610
海南省直辖县,年末人口_万人,2007,707
海南省直辖县,年末人口_万人,2008,705
海南省直辖县,年末人口_万人,2009,673
海南省直辖县,年末人口_万人,2010,508
海南藏族自治州,GDP_万元,2000,143100
海南藏族自治州,GDP_万元,2001,160000
海南藏族自治州,GDP_万元,2002,182000
海南藏族自治州,GDP_万元,2003,204000
海南藏族自治州,GDP_万元,2004,237000
海南藏族自治州,GDP_万元,2005,291000
海南藏族自治州,GDP_万元,2006,328000
海南藏族自治州,GDP_万元,2007,408600
海南藏族自治州,GDP_万元,2008,516000
海南藏族自治州,GDP_万元,2009,587200
海南藏族自治州,GDP_万元,2010,698900
海南藏族自治州,年末人口_万人,2000,38.89
海南藏族自治州,年末人口_万人,2001,38.93
海南藏族自治州,年末人口_万人,2002,39.1
海南藏族自治州,年末人口_万人,2003,39.4
海南藏族自治州,年末人口_万人,2004,39.6
海南藏族自治州,年末人口_万人,2005,41.6
海南藏族自治州,年末人口_万人,2006,42.2
海南藏族自治州,年末人口_万人,2007,41.5
海南藏族自治州,年末人口_万人,2008,42.7
海南藏族自治州,年末人口_万人,2009,44.05
海南藏族自治州,年末人口_万人,2010,44.7
海口市,GDP_万元,2000,1336200
海口市,GDP_万元,2001,1456500
海口市,GDP_万元,2002,1627000
海口市,GDP_万元,2003,2289000
海口市,GDP_万元,2004,2614000
海口市,GDP_万元,2005,3118000
海口市,GDP_万元,2006,3501000
海口市,GDP_万元,2007,4061979.261
海口市,GDP_万元,2008,4569700
海口市,GDP_万元,2009,4953312
海口市,GDP_万元,2010,6171900
海口市,年末人口_万人,2000,57.34
海口市,年末人口_万人,2001,60.2
海口市,年末人口_万人,2002,63.9
海口市,年末人口_万人,2003,139.2
海口市,年末人口_万人,2004,143.1
海口市,年末人口_万人,2005,147.3
海口市,年末人口_万人,2006,150.9
海口市,年末人口_万人,2007,152.9352
海口市,年末人口_万人,2008,155.8
海口市,年末人口_万人,2009,158.27
海口市,年末人口_万人,2010,160.4
海西蒙古族藏族自治州,GDP_万元,2000,534100
海西蒙古族藏族自治州,GDP_万元,2001,615000
海西蒙古族藏族自治州,GDP_万元,2002,700000
海西蒙古族藏族自治州,GDP_万元,2003,830000
海西蒙古族藏族自治州,GDP_万元,2004,1003000
海西蒙古族藏族自治州,GDP_万元,2005,1343000
海西蒙古族藏族自治州,GDP_万元,2006,1700000
海西蒙古族藏族自治州,GDP_万元,2007,2016700
海西蒙古族藏族自治州,GDP_万元,2008,2731100
海西蒙古族藏族自治州,GDP_万元,2009,2917800
海西蒙古族藏族自治州,GDP_万元,2010,3654900
海西蒙古族藏族自治州,年末人口_万人,2000,32.68
海西蒙古族藏族自治州,年末人口_万人,2001,33.01
海西蒙古族藏族自治州,年末人口_万人,2002,33.5
海西蒙古族藏族自治州,年末人口_万人,2003,34
海西蒙古族藏族自治州,年末人口_万人,2004,36
海西蒙古族藏族自治州,年末人口_万人,2005,42
海西蒙古族藏族自治州,年末人口_万人,2006,36.8
海西蒙古族藏族自治州,年末人口_万人,2007,37.4
海西蒙古族藏族自治州,年末人口_万人,2008,38.1
海西蒙古族藏族自治州,年末人口_万人,2009,38.59
海西蒙古族藏族自治州,年末人口_万人,2010,39.1
淄博市,GDP_万元,2000,6422000
淄博市,GDP_万元,2001,7020900
淄博市,GDP_万元,2002,7800000
淄博市,GDP_万元,2003,10034000
淄博市,GDP_万元,2004,12310000
淄博市,GDP_万元,2005,14310000
淄博市,GDP_万元,2006,16452000
淄博市,GDP_万元,2007,19450200
淄博市,GDP_万元,2008,23167800
淄博市,GDP_万元,2009,24452844.86
淄博市,GDP_万元,2010,28667500
淄博市,年末人口_万人,2000,407.99
淄博市,年末人口_万人,2001,410.49
淄博市,年末人口_万人,2002,412
淄博市,年末人口_万人,2003,413.1
淄博市,年末人口_万人,2004,415
淄博市,年末人口_万人,2005,442.4
淄博市,年末人口_万人,2006,418.1
淄博市,年末人口_万人,2007,419.59
淄博市,年末人口_万人,2008,420.6
淄博市,年末人口_万人,2009,421.41
淄博市,年末人口_万人,2010,422.4
淮北市,GDP_万元,2000,989500
淮北市,GDP_万元,2001,1073800
淮北市,GDP_万元,2002,1181000
淮北市,GDP_万元,2003,1325000
淮北市,GDP_万元,2004,1691000
淮北市,GDP_万元,2005,2090000
淮北市,GDP_万元,2006,2247000
淮北市,GDP_万元,2007,2591900
淮北市,GDP_万元,2008,3491000
淮北市,GDP_万元,2009,3718733.245
淮北市,GDP_万元,2010,4616400
淮北市,年末人口_万人,2000,196.3
淮北市,年末人口_万人,2001,198.8
淮北市,年末人口_万人,2002,201.2
淮北市,年末人口_万人,2003,203.9
淮北市,年末人口_万人,2004,209.4
淮北市,年末人口_万人,2005,210.5
淮北市,年末人口_万人,2006,212.2
淮北市,年末人口_万人,2007,213.6588
淮北市,年末人口_万人,2008,215.8
淮北市,年末人口_万人,2009,217.7442
淮北市,年末人口_万人,2010,219.6
淮南市,GDP_万元,2000,1260000
淮南市,GDP_万元,2001,1348600
淮南市,GDP_万元,2002,1521000
淮南市,GDP_万元,2003,1705000
淮南市,GDP_万元,2004,2145000
淮南市,GDP_万元,2005,2636000
淮南市,GDP_万元,2006,3020000
淮南市,GDP_万元,2007,3587100
淮南市,GDP_万元,2008,4536200
淮南市,GDP_万元,2009,5087730
淮南市,GDP_万元,2010,6041800
淮南市,年末人口_万人,2000,206.1
淮南市,年末人口_万人,2001,208.1
淮南市,年末人口_万人,2002,210.1
淮南市,年末人口_万人,2003,211.8
淮南市,年末人口_万人,2004,233.6
淮南市,年末人口_万人,2005,235.8
淮南市,年末人口_万人,2006,237.9
淮南市,年末人口_万人,2007,239.4179
淮南市,年末人口_万人,2008,240.9
淮南市,年末人口_万人,2009,242.5162
淮南市,年末人口_万人,2010,244
淮安市,GDP_万元,2000,2910502
淮安市,GDP_万元,2001,3290168
淮安市,GDP_万元,2002,3750000
淮安市,GDP_万元,2003,4206000
淮安市,GDP_万元,2004,5010000
淮安市,GDP_万元,2005,5618000
淮安市,GDP_万元,2006,6511000
淮安市,GDP_万元,2007,7652300
淮安市,GDP_万元,2008,9158300
淮安市,GDP_万元,2009,11217500
淮安市,GDP_万元,2010,13880700
淮安市,年末人口_万人,2000,510.27
淮安市,年末人口_万人,2001,514.38
淮安市,年末人口_万人,2002,518.5
淮安市,年末人口_万人,2003,519.9
淮安市,年末人口_万人,2004,524.1
淮安市,年末人口_万人,2005,527.8
淮安市,年末人口_万人,2006,532.8
淮安市,年末人口_万人,2007,533.996
淮安市,年末人口_万人,2008,536.9
淮安市,年末人口_万人,2009,534.1595
淮安市,年末人口_万人,2010,538.7
深圳市,GDP_万元,2000,16654700
深圳市,GDP_万元,2001,19546500
深圳市,GDP_万元,2002,22568000
深圳市,GDP_万元,2003,28954000
深圳市,GDP_万元,2004,34228000
深圳市,GDP_万元,2005,49509000
深圳市,GDP_万元,2006,58136000
深圳市,GDP_万元,2007,68015700
深圳市,GDP_万元,2008,78065400
深圳市,GDP_万元,2009,82013176
深圳市,GDP_万元,2010,95815100
深圳市,年末人口_万人,2000,124.92
深圳市,年末人口_万人,2001,132.04
深圳市,年末人口_万人,2002,139.4
深圳市,年末人口_万人,2003,151.2
深圳市,年末人口_万人,2004,165.1
深圳市,年末人口_万人,2005,181.9
深圳市,年末人口_万人,2006,200.9
深圳市,年末人口_万人,2007,216.8
深圳市,年末人口_万人,2008,232.5
深圳市,年末人口_万人,2009,245.96
深圳市,年末人口_万人,2010,259.9
清远市,GDP_万元,2000,1552300
清远市,GDP_万元,2001,1619000
清远市,GDP_万元,2002,1714000
清远市,GDP_万元,2003,1968000
清远市,GDP_万元,2004,2483000
清远市,GDP_万元,2005,3230000
清远市,GDP_万元,2006,4322000
清远市,GDP_万元,2007,5939482.727
清远市,GDP_万元,2008,7466200
清远市,GDP_万元,2009,8615920.783
清远市,GDP_万元,2010,10881800
清远市,年末人口_万人,2000,385.69
清远市,年末人口_万人,2001,387.13
清远市,年末人口_万人,2002,389
清远市,年末人口_万人,2003,390
清远市,年末人口_万人,2004,391.3
清远市,年末人口_万人,2005,393.4
清远市,年末人口_万人,2006,398
清远市,年末人口_万人,2007,403.01
清远市,年末人口_万人,2008,405.8
清远市,年末人口_万人,2009,408.82
清远市,年末人口_万人,2010,413.5
温州市,GDP_万元,2000,8281200
温州市,GDP_万元,2001,9320800
温州市,GDP_万元,2002,10610000
温州市,GDP_万元,2003,12264000
温州市,GDP_万元,2004,14026000
温州市,GDP_万元,2005,15964000
温州市,GDP_万元,2006,18375000
温州市,GDP_万元,2007,21589100
温州市,GDP_万元,2008,24242900
温州市,GDP_万元,2009,25273442.22
温州市,GDP_万元,2010,29250400
温州市,年末人口_万人,2000,736.32
温州市,年末人口_万人,2001,738.81
温州市,年末人口_万人,2002,739.1
温州市,年末人口_万人,2003,742.3
温州市,年末人口_万人,2004,746.2
温州市,年末人口_万人,2005,750.3
温州市,年末人口_万人,2006,756.5
温州市,年末人口_万人,2007,764.57
温州市,年末人口_万人,2008,772
温州市,年末人口_万人,2009,779.11
温州市,年末人口_万人,2010,786.8
渭南市,GDP_万元,2000,1642000
渭南市,GDP_万元,2001,1701900
渭南市,GDP_万元,2002,1818000
渭南市,GDP_万元,2003,2075000
渭南市,GDP_万元,2004,2477000
渭南市,GDP_万元,2005,3124000
渭南市,GDP_万元,2006,3501000
渭南市,GDP_万元,2007,4248800
渭南市,GDP_万元,2008,5173100
渭南市,GDP_万元,2009,6369600
渭南市,GDP_万元,2010,8014200
渭南市,年末人口_万人,2000,529.02
渭南市,年末人口_万人,2001,530.79
渭南市,年末人口_万人,2002,532.7
渭南市,年末人口_万人,2003,533.9
渭南市,年末人口_万人,2004,536.8
渭南市,年末人口_万人,2005,537.1
渭南市,年末人口_万人,2006,541.6
渭南市,年末人口_万人,2007,546.8731
渭南市,年末人口_万人,2008,551.9
渭南市,年末人口_万人,2009,556.8574
渭南市,年末人口_万人,2010,560.1
湖北省直辖县级,GDP_万元,2000,1823702.247
湖北省直辖县级,GDP_万元,2001,2749400
湖北省直辖县级,GDP_万元,2002,2986000
湖北省直辖县级,GDP_万元,2003,3337000
湖北省直辖县级,GDP_万元,2004,3768000
湖北省直辖县级,GDP_万元,2005,3649000
湖北省直辖县级,GDP_万元,2006,4101000
湖北省直辖县级,GDP_万元,2007,4985100
湖北省直辖县级,GDP_万元,2008,6325700
湖北省直辖县级,GDP_万元,2009,6828000
湖北省直辖县级,GDP_万元,2010,8011200
湖北省直辖县级,年末人口_万人,2000,415.71
湖北省直辖县级,年末人口_万人,2001,410.75
湖北省直辖县级,年末人口_万人,2002,419
湖北省直辖县级,年末人口_万人,2003,419.1
湖北省直辖县级,年末人口_万人,2004,403.4
湖北省直辖县级,年末人口_万人,2005,417.2
湖北省直辖县级,年末人口_万人,2006,410
湖北省直辖县级,年末人口_万人,2007,410
湖北省直辖县级,年末人口_万人,2008,412
湖北省直辖县级,年末人口_万人,2009,414
湖北省直辖县级,年末人口_万人,2010,419
湖州市,GDP_万元,2000,3778800
湖州市,GDP_万元,2001,3850000
湖州市,GDP_万元,2002,4225000
湖州市,GDP_万元,2003,4908000
湖州市,GDP_万元,2004,5907000
湖州市,GDP_万元,2005,6443000
湖州市,GDP_万元,2006,7610000
湖州市,GDP_万元,2007,8920200
湖州市,GDP_万元,2008,10348900
湖州市,GDP_万元,2009,11018263.04
湖州市,GDP_万元,2010,13017300
湖州市,年末人口_万人,2000,255.79
湖州市,年末人口_万人,2001,256.49
湖州市,年末人口_万人,2002,257.1
湖州市,年末人口_万人,2003,256.8
湖州市,年末人口_万人,2004,257.2
湖州市,年末人口_万人,2005,257.6
湖州市,年末人口_万人,2006,257.9
湖州市,年末人口_万人,2007,257.8
湖州市,年末人口_万人,2008,258.5
湖州市,年末人口_万人,2009,259.17
湖州市,年末人口_万人,2010,260
湘潭市,GDP_万元,2000,2137000
湘潭市,GDP_万元,2001,2382800
湘潭市,GDP_万元,2002,2623000
湘潭市,GDP_万元,2003,2677000
湘潭市,GDP_万元,2004,3328000
湘潭市,GDP_万元,2005,3668000
湘潭市,GDP_万元,2006,4221000
湘潭市,GDP_万元,2007,5268100
湘潭市,GDP_万元,2008,6547600
湘潭市,GDP_万元,2009,7393818
湘潭市,GDP_万元,2010,8940100
湘潭市,年末人口_万人,2000,279.61
湘潭市,年末人口_万人,2001,280.47
湘潭市,年末人口_万人,2002,281.2
湘潭市,年末人口_万人,2003,282
湘潭市,年末人口_万人,2004,282.8
湘潭市,年末人口_万人,2005,290.6
湘潭市,年末人口_万人,2006,291.6
湘潭市,年末人口_万人,2007,292.7
湘潭市,年末人口_万人,2008,293.99
湘潭市,年末人口_万人,2009,295.26
湘潭市,年末人口_万人,2010,289
湘西土家族苗族自治州,GDP_万元,2000,659000
湘西土家族苗族自治州,GDP_万元,2001,718100
湘西土家族苗族自治州,GDP_万元,2002,754000
湘西土家族苗族自治州,GDP_万元,2003,826000
湘西土家族苗族自治州,GDP_万元,2004,986000
湘西土家族苗族自治州,GDP_万元,2005,1233000
湘西土家族苗族自治州,GDP_万元,2006,1488000
湘西土家族苗族自治州,GDP_万元,2007,1906800
湘西土家族苗族自治州,GDP_万元,2008,2266600
湘西土家族苗族自治州,GDP_万元,2009,2689707
湘西土家族苗族自治州,GDP_万元,2010,3035400
湘西土家族苗族自治州,年末人口_万人,2000,260.8
湘西土家族苗族自治州,年末人口_万人,2001,262.43
湘西土家族苗族自治州,年末人口_万人,2002,264.6
湘西土家族苗族自治州,年末人口_万人,2003,265.6
湘西土家族苗族自治州,年末人口_万人,2004,266.6
湘西土家族苗族自治州,年末人口_万人,2005,268.3
湘西土家族苗族自治州,年末人口_万人,2006,270
湘西土家族苗族自治州,年末人口_万人,2007,272.13
湘西土家族苗族自治州,年末人口_万人,2008,273.93
湘西土家族苗族自治州,年末人口_万人,2009,275.83
湘西土家族苗族自治州,年末人口_万人,2010,285
湛江市,GDP_万元,2000,4079200
湛江市,GDP_万元,2001,4348700
湛江市,GDP_万元,2002,4638000
湛江市,GDP_万元,2003,5210000
湛江市,GDP_万元,2004,6082000
湛江市,GDP_万元,2005,6581000
湛江市,GDP_万元,2006,7702000
湛江市,GDP_万元,2007,8925600
湛江市,GDP_万元,2008,10486600
湛江市,GDP_万元,2009,11566678.15
湛江市,GDP_万元,2010,14050600
湛江市,年末人口_万人,2000,694.89
湛江市,年末人口_万人,2001,700.71
湛江市,年末人口_万人,2002,707.2
湛江市,年末人口_万人,2003,713.9
湛江市,年末人口_万人,2004,715.9
湛江市,年末人口_万人,2005,714.8
湛江市,年末人口_万人,2006,736.5
湛江市,年末人口_万人,2007,744.99
湛江市,年末人口_万人,2008,753.9
湛江市,年末人口_万人,2009,763.14
湛江市,年末人口_万人,2010,777.8
滁州市,GDP_万元,2000,2557300
滁州市,GDP_万元,2001,2654000
滁州市,GDP_万元,2002,2808000
滁州市,GDP_万元,2003,2994000
滁州市,GDP_万元,2004,3556000
滁州市,GDP_万元,2005,3281000
滁州市,GDP_万元,2006,3723000
滁州市,GDP_万元,2007,4439300
滁州市,GDP_万元,2008,5201100
滁州市,GDP_万元,2009,5761845.407
滁州市,GDP_万元,2010,6956500
滁州市,年末人口_万人,2000,424.9
滁州市,年末人口_万人,2001,428.28
滁州市,年末人口_万人,2002,430.6
滁州市,年末人口_万人,2003,432.9
滁州市,年末人口_万人,2004,433.5
滁州市,年末人口_万人,2005,435.6
滁州市,年末人口_万人,2006,440
滁州市,年末人口_万人,2007,443.9557
滁州市,年末人口_万人,2008,447.4
滁州市,年末人口_万人,2009,450.2525
滁州市,年末人口_万人,2010,450.8
滨州市,GDP_万元,2000,2700200
滨州市,GDP_万元,2001,3065000
滨州市,GDP_万元,2002,3406000
滨州市,GDP_万元,2003,4065000
滨州市,GDP_万元,2004,5195000
滨州市,GDP_万元,2005,6673000
滨州市,GDP_万元,2006,8337000
滨州市,GDP_万元,2007,10302900
滨州市,GDP_万元,2008,12368300
滨州市,GDP_万元,2009,13549904.26
滨州市,GDP_万元,2010,15515200
滨州市,年末人口_万人,2000,361.09
滨州市,年末人口_万人,2001,363.03
滨州市,年末人口_万人,2002,364.8
滨州市,年末人口_万人,2003,366.1
滨州市,年末人口_万人,2004,368.9
滨州市,年末人口_万人,2005,362.9
滨州市,年末人口_万人,2006,373.2
滨州市,年末人口_万人,2007,374.48
滨州市,年末人口_万人,2008,375.7
滨州市,年末人口_万人,2009,377.5
滨州市,年末人口_万人,2010,377.9
漯河市,GDP_万元,2000,1642600
漯河市,GDP_万元,2001,1823200
漯河市,GDP_万元,2002,2008000
漯河市,GDP_万元,2003,2216000
漯河市,GDP_万元,2004,2796000
漯河市,GDP_万元,2005,3221000
漯河市,GDP_万元,2006,3803000
漯河市,GDP_万元,2007,4370242
漯河市,GDP_万元,2008,5502600
漯河市,GDP_万元,2009,5917024
漯河市,GDP_万元,2010,6804900
漯河市,年末人口_万人,2000,245
漯河市,年末人口_万人,2001,247
漯河市,年末人口_万人,2002,248.7
漯河市,年末人口_万人,2003,251
漯河市,年末人口_万人,2004,251.7
漯河市,年末人口_万人,2005,252.9
漯河市,年末人口_万人,2006,254.3
漯河市,年末人口_万人,2007,255.69
漯河市,年末人口_万人,2008,256.9
漯河市,年末人口_万人,2009,258.070874
漯河市,年末人口_万人,2010,271
漳州市,GDP_万元,2000,4773600
漳州市,GDP_万元,2001,5238900
漳州市,GDP_万元,2002,5347000
漳州市,GDP_万元,2003,6034000
漳州市,GDP_万元,2004,7011000
漳州市,GDP_万元,2005,6285000
漳州市,GDP_万元,2006,7169000
漳州市,GDP_万元,2007,8548100
漳州市,GDP_万元,2008,10020200
漳州市,GDP_万元,2009,11780100
漳州市,GDP_万元,2010,14307100
漳州市,年末人口_万人,2000,450.27
漳州市,年末人口_万人,2001,451.96
漳州市,年末人口_万人,2002,453.2
漳州市,年末人口_万人,2003,453.9
漳州市,年末人口_万人,2004,468
漳州市,年末人口_万人,2005,457.4
漳州市,年末人口_万人,2006,459.1
漳州市,年末人口_万人,2007,463.1
漳州市,年末人口_万人,2008,468.5
漳州市,年末人口_万人,2009,471.7677
漳州市,年末人口_万人,2010,473.9
潍坊市,GDP_万元,2000,7145600
潍坊市,GDP_万元,2001,8020000
潍坊市,GDP_万元,2002,8950000
潍坊市,GDP_万元,2003,10300000
潍坊市,GDP_万元,2004,12464000
潍坊市,GDP_万元,2005,14712000
潍坊市,GDP_万元,2006,17209000
潍坊市,GDP_万元,2007,20560200
潍坊市,GDP_万元,2008,24918100
潍坊市,GDP_万元,2009,27072282.67
潍坊市,GDP_万元,2010,30909200
潍坊市,年末人口_万人,2000,844.57
潍坊市,年末人口_万人,2001,845.93
潍坊市,年末人口_万人,2002,847.5
潍坊市,年末人口_万人,2003,847.7
潍坊市,年末人口_万人,2004,850.7
潍坊市,年末人口_万人,2005,871.6
潍坊市,年末人口_万人,2006,855.3
潍坊市,年末人口_万人,2007,859.13
潍坊市,年末人口_万人,2008,862.5
潍坊市,年末人口_万人,2009,867.85
潍坊市,年末人口_万人,2010,873.8
潮州市,GDP_万元,2000,1981205
潮州市,GDP_万元,2001,2051118
潮州市,GDP_万元,2002,2152232
潮州市,GDP_万元,2003,2364556
潮州市,GDP_万元,2004,2569000
潮州市,GDP_万元,2005,2876000
潮州市,GDP_万元,2006,3300000
潮州市,GDP_万元,2007,3802200
潮州市,GDP_万元,2008,4427600
潮州市,GDP_万元,2009,4801814.943
潮州市,GDP_万元,2010,5592400
潮州市,年末人口_万人,2000,246.59
潮州市,年末人口_万人,2001,246.98
潮州市,年末人口_万人,2002,247.92
潮州市,年末人口_万人,2003,249
潮州市,年末人口_万人,2004,249.6
潮州市,年末人口_万人,2005,250.4
潮州市,年末人口_万人,2006,251.7
潮州市,年末人口_万人,2007,254.06
潮州市,年末人口_万人,2008,256.1
潮州市,年末人口_万人,2009,257.89
潮州市,年末人口_万人,2010,260.9
濮阳市,GDP_万元,2000,2039400
濮阳市,GDP_万元,2001,2194500
濮阳市,GDP_万元,2002,2371000
濮阳市,GDP_万元,2003,2650000
濮阳市,GDP_万元,2004,3174000
濮阳市,GDP_万元,2005,3840000
濮阳市,GDP_万元,2006,4562000
濮阳市,GDP_万元,2007,5261408
濮阳市,GDP_万元,2008,6572800
濮阳市,GDP_万元,2009,6616319
濮阳市,GDP_万元,2010,7754000
濮阳市,年末人口_万人,2000,348
濮阳市,年末人口_万人,2001,351
濮阳市,年末人口_万人,2002,353
濮阳市,年末人口_万人,2003,355
濮阳市,年末人口_万人,2004,356.4
濮阳市,年末人口_万人,2005,357.9
濮阳市,年末人口_万人,2006,359.5
濮阳市,年末人口_万人,2007,361.32
濮阳市,年末人口_万人,2008,363.4
濮阳市,年末人口_万人,2009,365.17
濮阳市,年末人口_万人,2010,382
烟台市,GDP_万元,2000,8795900
烟台市,GDP_万元,2001,9795000
烟台市,GDP_万元,2002,11150000
烟台市,GDP_万元,2003,13160000
烟台市,GDP_万元,2004,16309000
烟台市,GDP_万元,2005,20125000
烟台市,GDP_万元,2006,24058000
烟台市,GDP_万元,2007,28799600
烟台市,GDP_万元,2008,34341900
烟台市,GDP_万元,2009,37017910.73
烟台市,GDP_万元,2010,43584600
烟台市,年末人口_万人,2000,645.8
烟台市,年末人口_万人,2001,646.03
烟台市,年末人口_万人,2002,646.7
烟台市,年末人口_万人,2003,645.8
烟台市,年末人口_万人,2004,646.8
烟台市,年末人口_万人,2005,693.5
烟台市,年末人口_万人,2006,650
烟台市,年末人口_万人,2007,651.47
烟台市,年末人口_万人,2008,651.7
烟台市,年末人口_万人,2009,652
烟台市,年末人口_万人,2010,651.1
焦作市,GDP_万元,2000,2285500
焦作市,GDP_万元,2001,2566600
焦作市,GDP_万元,2002,2876000
焦作市,GDP_万元,2003,3414000
焦作市,GDP_万元,2004,4557000
焦作市,GDP_万元,2005,5840000
焦作市,GDP_万元,2006,6991000
焦作市,GDP_万元,2007,8560041
焦作市,GDP_万元,2008,10315900
焦作市,GDP_万元,2009,10714238
焦作市,GDP_万元,2010,12459300
焦作市,年末人口_万人,2000,328
焦作市,年末人口_万人,2001,333
焦作市,年末人口_万人,2002,336.3
焦作市,年末人口_万人,2003,339
焦作市,年末人口_万人,2004,340
焦作市,年末人口_万人,2005,341.5
焦作市,年末人口_万人,2006,343.3
焦作市,年末人口_万人,2007,344.92
焦作市,年末人口_万人,2008,346.6
焦作市,年末人口_万人,2009,348.11
焦作市,年末人口_万人,2010,362
牡丹江市,GDP_万元,2000,2076600
牡丹江市,GDP_万元,2001,2285900
牡丹江市,GDP_万元,2002,2425000
牡丹江市,GDP_万元,2003,2669000
牡丹江市,GDP_万元,2004,3018000
牡丹江市,GDP_万元,2005,3028000
牡丹江市,GDP_万元,2006,3471000
牡丹江市,GDP_万元,2007,4169660
牡丹江市,GDP_万元,2008,5011200
牡丹江市,GDP_万元,2009,6292847.939
牡丹江市,GDP_万元,2010,7649800
牡丹江市,年末人口_万人,2000,269.28
牡丹江市,年末人口_万人,2001,271.22
牡丹江市,年末人口_万人,2002,271
牡丹江市,年末人口_万人,2003,270
牡丹江市,年末人口_万人,2004,270.3
牡丹江市,年末人口_万人,2005,266.3
牡丹江市,年末人口_万人,2006,268.2
牡丹江市,年末人口_万人,2007,269.8307
牡丹江市,年末人口_万人,2008,269.9
牡丹江市,年末人口_万人,2009,270.6
